GITTER_ID_100m;x_mp_100m;y_mp_100m;durchschnMieteQM;AnzahlWohnungen;werterlaeuternde_Zeichen
CRS3035RES100mN3282600E4544200;4544250;3282650;877;4;NA
CRS3035RES100mN3282600E4544300;4544350;3282650;832;4;NA
CRS3035RES100mN3282600E4544500;4544550;3282650;1026;4;NA
CRS3035RES100mN3282600E4544700;4544750;3282650;1343;5;NA
CRS3035RES100mN3282600E4545100;4545150;3282650;658;4;NA
CRS3035RES100mN3282600E4545300;4545350;3282650;695;23;NA
CRS3035RES100mN3282600E4545400;4545450;3282650;658;9;NA
CRS3035RES100mN3282600E4545500;4545550;3282650;749;5;NA
CRS3035RES100mN3282600E4545600;4545650;3282650;755;20;NA
CRS3035RES100mN3282600E4545700;4545750;3282650;690;23;NA
CRS3035RES100mN3282600E4546200;4546250;3282650;750;8;NA
CRS3035RES100mN3282600E4546400;4546450;3282650;1075;3;NA
CRS3035RES100mN3282600E4546600;4546650;3282650;586;53;NA
CRS3035RES100mN3282600E4546700;4546750;3282650;602;56;NA
CRS3035RES100mN3282600E4546800;4546850;3282650;597;12;NA
CRS3035RES100mN3282600E4547800;4547850;3282650;598;166;NA
CRS3035RES100mN3282600E4547900;4547950;3282650;605;148;NA
CRS3035RES100mN3282600E4548000;4548050;3282650;602;92;NA
CRS3035RES100mN3282600E4548100;4548150;3282650;521;168;NA
CRS3035RES100mN3282600E4548200;4548250;3282650;524;146;NA
CRS3035RES100mN3282600E4548300;4548350;3282650;612;51;NA
CRS3035RES100mN3282600E4548400;4548450;3282650;639;115;NA
CRS3035RES100mN3282600E4548500;4548550;3282650;637;116;NA
CRS3035RES100mN3282600E4548600;4548650;3282650;639;80;NA
CRS3035RES100mN3282600E4548700;4548750;3282650;627;71;NA
CRS3035RES100mN3282600E4548800;4548850;3282650;619;118;NA
CRS3035RES100mN3282600E4549000;4549050;3282650;917;3;NA
CRS3035RES100mN3282600E4552300;4552350;3282650;902;92;NA
CRS3035RES100mN3282600E4552500;4552550;3282650;886;54;NA
CRS3035RES100mN3282600E4552900;4552950;3282650;877;15;NA
CRS3035RES100mN3282600E4553000;4553050;3282650;848;79;NA
CRS3035RES100mN3282600E4553100;4553150;3282650;865;8;NA
CRS3035RES100mN3282600E4553300;4553350;3282650;1081;17;NA
CRS3035RES100mN3282600E4553400;4553450;3282650;727;4;NA
CRS3035RES100mN3282600E4553600;4553650;3282650;724;12;NA
CRS3035RES100mN3282600E4553700;4553750;3282650;770;3;NA
CRS3035RES100mN3282600E4555900;4555950;3282650;767;3;NA
CRS3035RES100mN3282600E4556100;4556150;3282650;624;8;NA
CRS3035RES100mN3282700E4538700;4538750;3282750;638;5;NA
CRS3035RES100mN3282700E4539000;4539050;3282750;836;3;NA
CRS3035RES100mN3282700E4539800;4539850;3282750;959;3;NA
CRS3035RES100mN3282700E4539900;4539950;3282750;818;7;NA
CRS3035RES100mN3282700E4540000;4540050;3282750;845;11;NA
CRS3035RES100mN3282700E4540100;4540150;3282750;692;8;NA
CRS3035RES100mN3282700E4540200;4540250;3282750;801;4;NA
CRS3035RES100mN3282700E4540300;4540350;3282750;888;5;NA
CRS3035RES100mN3282700E4540500;4540550;3282750;723;6;NA
CRS3035RES100mN3282700E4541000;4541050;3282750;1078;99;NA
CRS3035RES100mN3282700E4541200;4541250;3282750;1026;13;NA
CRS3035RES100mN3282700E4541300;4541350;3282750;480;3;NA
CRS3035RES100mN3282700E4541500;4541550;3282750;817;3;NA
CRS3035RES100mN3282700E4543800;4543850;3282750;956;4;NA
CRS3035RES100mN3282700E4543900;4543950;3282750;790;3;NA
CRS3035RES100mN3282700E4544100;4544150;3282750;772;13;NA
CRS3035RES100mN3282700E4544300;4544350;3282750;1141;11;NA
CRS3035RES100mN3282700E4544400;4544450;3282750;1398;9;NA
CRS3035RES100mN3282700E4544700;4544750;3282750;874;12;NA
CRS3035RES100mN3282700E4545200;4545250;3282750;726;3;NA
CRS3035RES100mN3282700E4545300;4545350;3282750;731;30;NA
CRS3035RES100mN3282700E4545400;4545450;3282750;772;10;NA
CRS3035RES100mN3282700E4545500;4545550;3282750;719;12;NA
CRS3035RES100mN3282700E4545600;4545650;3282750;775;18;NA
CRS3035RES100mN3282700E4545800;4545850;3282750;616;15;NA
CRS3035RES100mN3282700E4545900;4545950;3282750;690;40;NA
CRS3035RES100mN3282700E4546000;4546050;3282750;648;18;NA
CRS3035RES100mN3282700E4546300;4546350;3282750;674;3;NA
CRS3035RES100mN3282700E4546400;4546450;3282750;601;29;NA
CRS3035RES100mN3282700E4546500;4546550;3282750;600;118;NA
CRS3035RES100mN3282700E4546600;4546650;3282750;601;43;NA
CRS3035RES100mN3282700E4546700;4546750;3282750;602;109;NA
CRS3035RES100mN3282700E4546800;4546850;3282750;595;81;NA
CRS3035RES100mN3282700E4547900;4547950;3282750;603;129;NA
CRS3035RES100mN3282700E4548000;4548050;3282750;598;47;NA
CRS3035RES100mN3282700E4548100;4548150;3282750;519;99;NA
CRS3035RES100mN3282700E4548200;4548250;3282750;559;107;NA
CRS3035RES100mN3282700E4548300;4548350;3282750;661;176;NA
CRS3035RES100mN3282700E4548400;4548450;3282750;650;123;NA
CRS3035RES100mN3282700E4548500;4548550;3282750;623;71;NA
CRS3035RES100mN3282700E4548600;4548650;3282750;628;168;NA
CRS3035RES100mN3282700E4548700;4548750;3282750;625;79;NA
CRS3035RES100mN3282700E4552300;4552350;3282750;689;102;NA
CRS3035RES100mN3282700E4552400;4552450;3282750;896;119;NA
CRS3035RES100mN3282700E4552500;4552550;3282750;943;79;NA
CRS3035RES100mN3282700E4552600;4552650;3282750;889;63;NA
CRS3035RES100mN3282700E4552800;4552850;3282750;920;17;NA
CRS3035RES100mN3282700E4552900;4552950;3282750;884;87;NA
CRS3035RES100mN3282700E4553000;4553050;3282750;870;89;NA
CRS3035RES100mN3282700E4553100;4553150;3282750;779;4;NA
CRS3035RES100mN3282700E4553200;4553250;3282750;605;5;NA
CRS3035RES100mN3282700E4553300;4553350;3282750;799;24;NA
CRS3035RES100mN3282700E4553400;4553450;3282750;999;11;NA
CRS3035RES100mN3282700E4553700;4553750;3282750;690;11;NA
CRS3035RES100mN3282700E4554300;4554350;3282750;552;3;NA
CRS3035RES100mN3282700E4556300;4556350;3282750;673;4;NA
CRS3035RES100mN3282700E4556500;4556550;3282750;1218;15;NA
CRS3035RES100mN3282700E4556600;4556650;3282750;1279;33;NA
CRS3035RES100mN3282700E4556700;4556750;3282750;1257;47;NA
CRS3035RES100mN3282800E4538700;4538750;3282850;1282;7;NA
CRS3035RES100mN3282800E4538900;4538950;3282850;944;3;NA
CRS3035RES100mN3282800E4539000;4539050;3282850;586;3;NA
CRS3035RES100mN3282800E4539900;4539950;3282850;699;15;NA
CRS3035RES100mN3282800E4540000;4540050;3282850;932;10;NA
CRS3035RES100mN3282800E4540100;4540150;3282850;1004;13;NA
CRS3035RES100mN3282800E4540400;4540450;3282850;895;8;NA
CRS3035RES100mN3282800E4540600;4540650;3282850;724;4;NA
CRS3035RES100mN3282800E4540800;4540850;3282850;650;4;NA
CRS3035RES100mN3282800E4540900;4540950;3282850;692;6;NA
CRS3035RES100mN3282800E4541100;4541150;3282850;1858;36;NA
CRS3035RES100mN3282800E4541200;4541250;3282850;1008;26;NA
CRS3035RES100mN3282800E4541300;4541350;3282850;1181;3;NA
CRS3035RES100mN3282800E4543500;4543550;3282850;470;4;NA
CRS3035RES100mN3282800E4543600;4543650;3282850;672;3;NA
CRS3035RES100mN3282800E4543900;4543950;3282850;908;6;NA
CRS3035RES100mN3282800E4544100;4544150;3282850;1634;3;NA
CRS3035RES100mN3282800E4544300;4544350;3282850;760;6;NA
CRS3035RES100mN3282800E4544500;4544550;3282850;1109;3;NA
CRS3035RES100mN3282800E4544700;4544750;3282850;771;3;NA
CRS3035RES100mN3282800E4544800;4544850;3282850;858;11;NA
CRS3035RES100mN3282800E4545300;4545350;3282850;873;10;NA
CRS3035RES100mN3282800E4545500;4545550;3282850;793;7;NA
CRS3035RES100mN3282800E4545800;4545850;3282850;555;29;NA
CRS3035RES100mN3282800E4545900;4545950;3282850;584;31;NA
CRS3035RES100mN3282800E4546000;4546050;3282850;681;96;NA
CRS3035RES100mN3282800E4546100;4546150;3282850;722;47;NA
CRS3035RES100mN3282800E4546200;4546250;3282850;864;22;NA
CRS3035RES100mN3282800E4546400;4546450;3282850;601;157;NA
CRS3035RES100mN3282800E4546500;4546550;3282850;585;75;NA
CRS3035RES100mN3282800E4546600;4546650;3282850;586;110;NA
CRS3035RES100mN3282800E4546700;4546750;3282850;591;29;NA
CRS3035RES100mN3282800E4546800;4546850;3282850;583;126;NA
CRS3035RES100mN3282800E4546900;4546950;3282850;599;168;NA
CRS3035RES100mN3282800E4547200;4547250;3282850;666;10;NA
CRS3035RES100mN3282800E4547300;4547350;3282850;791;16;NA
CRS3035RES100mN3282800E4547400;4547450;3282850;909;19;NA
CRS3035RES100mN3282800E4552400;4552450;3282850;880;45;NA
CRS3035RES100mN3282800E4552500;4552550;3282850;857;93;NA
CRS3035RES100mN3282800E4552600;4552650;3282850;810;61;NA
CRS3035RES100mN3282800E4552700;4552750;3282850;792;3;NA
CRS3035RES100mN3282800E4552800;4552850;3282850;816;7;NA
CRS3035RES100mN3282800E4552900;4552950;3282850;898;24;NA
CRS3035RES100mN3282800E4553000;4553050;3282850;879;120;NA
CRS3035RES100mN3282800E4553100;4553150;3282850;898;10;NA
CRS3035RES100mN3282800E4553200;4553250;3282850;478;3;NA
CRS3035RES100mN3282800E4553300;4553350;3282850;882;55;NA
CRS3035RES100mN3282800E4553400;4553450;3282850;1216;4;NA
CRS3035RES100mN3282800E4553700;4553750;3282850;952;12;NA
CRS3035RES100mN3282800E4553900;4553950;3282850;630;3;NA
CRS3035RES100mN3282800E4554800;4554850;3282850;995;3;NA
CRS3035RES100mN3282800E4554900;4554950;3282850;634;3;NA
CRS3035RES100mN3282800E4556200;4556250;3282850;900;3;NA
CRS3035RES100mN3282800E4556400;4556450;3282850;1404;5;NA
CRS3035RES100mN3282800E4556500;4556550;3282850;1280;76;NA
CRS3035RES100mN3282800E4556600;4556650;3282850;1313;19;NA
CRS3035RES100mN3282800E4556700;4556750;3282850;477;3;NA
CRS3035RES100mN3282900E4538700;4538750;3282950;869;5;NA
CRS3035RES100mN3282900E4538800;4538850;3282950;914;3;NA
CRS3035RES100mN3282900E4538900;4538950;3282950;911;6;NA
CRS3035RES100mN3282900E4539000;4539050;3282950;819;3;NA
CRS3035RES100mN3282900E4539100;4539150;3282950;782;5;NA
CRS3035RES100mN3282900E4539900;4539950;3282950;933;6;NA
CRS3035RES100mN3282900E4540000;4540050;3282950;741;4;NA
CRS3035RES100mN3282900E4540100;4540150;3282950;732;16;NA
CRS3035RES100mN3282900E4540200;4540250;3282950;1048;9;NA
CRS3035RES100mN3282900E4540400;4540450;3282950;863;5;NA
CRS3035RES100mN3282900E4540500;4540550;3282950;833;3;NA
CRS3035RES100mN3282900E4540700;4540750;3282950;699;3;NA
CRS3035RES100mN3282900E4540800;4540850;3282950;620;4;NA
CRS3035RES100mN3282900E4541000;4541050;3282950;792;15;NA
CRS3035RES100mN3282900E4541100;4541150;3282950;896;27;NA
CRS3035RES100mN3282900E4543600;4543650;3282950;754;4;NA
CRS3035RES100mN3282900E4544000;4544050;3282950;949;14;NA
CRS3035RES100mN3282900E4544100;4544150;3282950;504;3;NA
CRS3035RES100mN3282900E4544200;4544250;3282950;658;8;NA
CRS3035RES100mN3282900E4544500;4544550;3282950;793;4;NA
CRS3035RES100mN3282900E4544600;4544650;3282950;623;3;NA
CRS3035RES100mN3282900E4544700;4544750;3282950;758;3;NA
CRS3035RES100mN3282900E4544800;4544850;3282950;1038;43;NA
CRS3035RES100mN3282900E4544900;4544950;3282950;991;3;NA
CRS3035RES100mN3282900E4545100;4545150;3282950;639;4;NA
CRS3035RES100mN3282900E4545400;4545450;3282950;653;16;NA
CRS3035RES100mN3282900E4545500;4545550;3282950;746;11;NA
CRS3035RES100mN3282900E4545800;4545850;3282950;600;9;NA
CRS3035RES100mN3282900E4545900;4545950;3282950;720;99;NA
CRS3035RES100mN3282900E4546000;4546050;3282950;755;38;NA
CRS3035RES100mN3282900E4546100;4546150;3282950;743;16;NA
CRS3035RES100mN3282900E4546200;4546250;3282950;808;26;NA
CRS3035RES100mN3282900E4546300;4546350;3282950;642;53;NA
CRS3035RES100mN3282900E4546400;4546450;3282950;615;28;NA
CRS3035RES100mN3282900E4546500;4546550;3282950;618;219;NA
CRS3035RES100mN3282900E4546600;4546650;3282950;598;181;NA
CRS3035RES100mN3282900E4546700;4546750;3282950;623;135;NA
CRS3035RES100mN3282900E4546800;4546850;3282950;578;83;NA
CRS3035RES100mN3282900E4546900;4546950;3282950;626;112;NA
CRS3035RES100mN3282900E4547300;4547350;3282950;914;19;NA
CRS3035RES100mN3282900E4547400;4547450;3282950;889;6;NA
CRS3035RES100mN3282900E4549000;4549050;3282950;768;3;NA
CRS3035RES100mN3282900E4552200;4552250;3282950;885;17;NA
CRS3035RES100mN3282900E4552300;4552350;3282950;891;21;NA
CRS3035RES100mN3282900E4552500;4552550;3282950;879;57;NA
CRS3035RES100mN3282900E4552700;4552750;3282950;800;23;NA
CRS3035RES100mN3282900E4552800;4552850;3282950;883;8;NA
CRS3035RES100mN3282900E4552900;4552950;3282950;663;37;NA
CRS3035RES100mN3282900E4553000;4553050;3282950;1009;45;NA
CRS3035RES100mN3282900E4553100;4553150;3282950;915;21;NA
CRS3035RES100mN3282900E4553400;4553450;3282950;764;18;NA
CRS3035RES100mN3282900E4553500;4553550;3282950;664;44;NA
CRS3035RES100mN3282900E4553700;4553750;3282950;812;24;NA
CRS3035RES100mN3282900E4553900;4553950;3282950;607;3;KLAMMERN
CRS3035RES100mN3282900E4554800;4554850;3282950;534;3;KLAMMERN
CRS3035RES100mN3283000E4538800;4538850;3283050;1549;23;NA
CRS3035RES100mN3283000E4539800;4539850;3283050;671;6;NA
CRS3035RES100mN3283000E4539900;4539950;3283050;802;14;NA
CRS3035RES100mN3283000E4540200;4540250;3283050;831;3;NA
CRS3035RES100mN3283000E4540700;4540750;3283050;828;9;NA
CRS3035RES100mN3283000E4543600;4543650;3283050;791;3;NA
CRS3035RES100mN3283000E4543700;4543750;3283050;1008;6;NA
CRS3035RES100mN3283000E4543800;4543850;3283050;900;10;NA
CRS3035RES100mN3283000E4543900;4543950;3283050;1051;3;NA
CRS3035RES100mN3283000E4544100;4544150;3283050;731;9;NA
CRS3035RES100mN3283000E4544300;4544350;3283050;814;12;NA
CRS3035RES100mN3283000E4544500;4544550;3283050;538;3;NA
CRS3035RES100mN3283000E4544800;4544850;3283050;2055;99;NA
CRS3035RES100mN3283000E4545100;4545150;3283050;963;3;NA
CRS3035RES100mN3283000E4545200;4545250;3283050;932;6;NA
CRS3035RES100mN3283000E4545400;4545450;3283050;568;8;NA
CRS3035RES100mN3283000E4545500;4545550;3283050;762;6;NA
CRS3035RES100mN3283000E4545800;4545850;3283050;599;15;NA
CRS3035RES100mN3283000E4545900;4545950;3283050;841;4;NA
CRS3035RES100mN3283000E4546000;4546050;3283050;848;7;NA
CRS3035RES100mN3283000E4546100;4546150;3283050;865;3;NA
CRS3035RES100mN3283000E4546400;4546450;3283050;744;12;NA
CRS3035RES100mN3283000E4546500;4546550;3283050;849;3;NA
CRS3035RES100mN3283000E4546600;4546650;3283050;615;56;NA
CRS3035RES100mN3283000E4546700;4546750;3283050;596;60;NA
CRS3035RES100mN3283000E4546800;4546850;3283050;603;136;NA
CRS3035RES100mN3283000E4546900;4546950;3283050;602;142;NA
CRS3035RES100mN3283000E4547100;4547150;3283050;816;6;NA
CRS3035RES100mN3283000E4547200;4547250;3283050;965;21;NA
CRS3035RES100mN3283000E4552200;4552250;3283050;921;66;NA
CRS3035RES100mN3283000E4552300;4552350;3283050;879;11;NA
CRS3035RES100mN3283000E4552400;4552450;3283050;821;24;NA
CRS3035RES100mN3283000E4552500;4552550;3283050;859;92;NA
CRS3035RES100mN3283000E4552600;4552650;3283050;773;79;NA
CRS3035RES100mN3283000E4552700;4552750;3283050;827;64;NA
CRS3035RES100mN3283000E4552800;4552850;3283050;629;73;NA
CRS3035RES100mN3283000E4552900;4552950;3283050;721;129;NA
CRS3035RES100mN3283000E4553000;4553050;3283050;844;64;NA
CRS3035RES100mN3283000E4553300;4553350;3283050;830;6;NA
CRS3035RES100mN3283000E4553400;4553450;3283050;926;11;NA
CRS3035RES100mN3283000E4553500;4553550;3283050;832;20;NA
CRS3035RES100mN3283000E4553700;4553750;3283050;857;44;NA
CRS3035RES100mN3283000E4554000;4554050;3283050;608;4;NA
CRS3035RES100mN3283000E4555500;4555550;3283050;645;3;NA
CRS3035RES100mN3283000E4555600;4555650;3283050;1345;3;NA
CRS3035RES100mN3283000E4556000;4556050;3283050;731;3;NA
CRS3035RES100mN3283000E4556400;4556450;3283050;387;3;KLAMMERN
CRS3035RES100mN3283000E4556500;4556550;3283050;876;5;NA
CRS3035RES100mN3283100E4538800;4538850;3283150;925;13;NA
CRS3035RES100mN3283100E4538900;4538950;3283150;812;13;NA
CRS3035RES100mN3283100E4539100;4539150;3283150;906;8;NA
CRS3035RES100mN3283100E4539300;4539350;3283150;1449;3;NA
CRS3035RES100mN3283100E4539800;4539850;3283150;914;15;NA
CRS3035RES100mN3283100E4540100;4540150;3283150;700;8;NA
CRS3035RES100mN3283100E4540200;4540250;3283150;943;22;NA
CRS3035RES100mN3283100E4540300;4540350;3283150;944;8;NA
CRS3035RES100mN3283100E4540600;4540650;3283150;814;11;NA
CRS3035RES100mN3283100E4540800;4540850;3283150;1062;11;NA
CRS3035RES100mN3283100E4543800;4543850;3283150;774;3;NA
CRS3035RES100mN3283100E4544100;4544150;3283150;760;12;NA
CRS3035RES100mN3283100E4544200;4544250;3283150;741;13;NA
CRS3035RES100mN3283100E4544300;4544350;3283150;1092;3;NA
CRS3035RES100mN3283100E4544700;4544750;3283150;796;17;NA
CRS3035RES100mN3283100E4544800;4544850;3283150;1850;42;NA
CRS3035RES100mN3283100E4544900;4544950;3283150;767;13;NA
CRS3035RES100mN3283100E4545100;4545150;3283150;885;3;NA
CRS3035RES100mN3283100E4545200;4545250;3283150;709;4;NA
CRS3035RES100mN3283100E4545300;4545350;3283150;834;15;NA
CRS3035RES100mN3283100E4545400;4545450;3283150;995;15;NA
CRS3035RES100mN3283100E4545700;4545750;3283150;877;4;NA
CRS3035RES100mN3283100E4545800;4545850;3283150;816;7;NA
CRS3035RES100mN3283100E4545900;4545950;3283150;864;3;NA
CRS3035RES100mN3283100E4546000;4546050;3283150;954;6;NA
CRS3035RES100mN3283100E4546100;4546150;3283150;700;3;NA
CRS3035RES100mN3283100E4546200;4546250;3283150;710;4;NA
CRS3035RES100mN3283100E4546400;4546450;3283150;751;7;NA
CRS3035RES100mN3283100E4546600;4546650;3283150;816;9;NA
CRS3035RES100mN3283100E4546800;4546850;3283150;739;5;NA
CRS3035RES100mN3283100E4546900;4546950;3283150;695;55;NA
CRS3035RES100mN3283100E4547000;4547050;3283150;752;4;NA
CRS3035RES100mN3283100E4547100;4547150;3283150;491;29;NA
CRS3035RES100mN3283100E4547200;4547250;3283150;483;5;NA
CRS3035RES100mN3283100E4552300;4552350;3283150;652;71;NA
CRS3035RES100mN3283100E4552500;4552550;3283150;760;33;NA
CRS3035RES100mN3283100E4552600;4552650;3283150;821;29;NA
CRS3035RES100mN3283100E4552700;4552750;3283150;908;31;NA
CRS3035RES100mN3283100E4552800;4552850;3283150;661;6;NA
CRS3035RES100mN3283100E4552900;4552950;3283150;678;37;NA
CRS3035RES100mN3283100E4553000;4553050;3283150;557;17;NA
CRS3035RES100mN3283100E4553500;4553550;3283150;936;38;NA
CRS3035RES100mN3283100E4553600;4553650;3283150;847;4;NA
CRS3035RES100mN3283100E4554000;4554050;3283150;858;3;NA
CRS3035RES100mN3283100E4556100;4556150;3283150;843;3;NA
CRS3035RES100mN3283100E4556200;4556250;3283150;1571;3;NA
CRS3035RES100mN3283100E4556400;4556450;3283150;802;3;NA
CRS3035RES100mN3283100E4556800;4556850;3283150;850;3;NA
CRS3035RES100mN3283200E4538800;4538850;3283250;851;18;NA
CRS3035RES100mN3283200E4538900;4538950;3283250;810;14;NA
CRS3035RES100mN3283200E4539600;4539650;3283250;767;3;NA
CRS3035RES100mN3283200E4539700;4539750;3283250;738;3;NA
CRS3035RES100mN3283200E4539800;4539850;3283250;733;5;NA
CRS3035RES100mN3283200E4539900;4539950;3283250;905;3;NA
CRS3035RES100mN3283200E4540000;4540050;3283250;526;5;NA
CRS3035RES100mN3283200E4540100;4540150;3283250;1054;5;NA
CRS3035RES100mN3283200E4540200;4540250;3283250;773;3;NA
CRS3035RES100mN3283200E4540300;4540350;3283250;952;4;NA
CRS3035RES100mN3283200E4540400;4540450;3283250;598;4;NA
CRS3035RES100mN3283200E4540500;4540550;3283250;718;12;NA
CRS3035RES100mN3283200E4544000;4544050;3283250;485;3;NA
CRS3035RES100mN3283200E4544100;4544150;3283250;815;4;NA
CRS3035RES100mN3283200E4544200;4544250;3283250;758;14;NA
CRS3035RES100mN3283200E4544400;4544450;3283250;947;8;NA
CRS3035RES100mN3283200E4544500;4544550;3283250;1093;12;NA
CRS3035RES100mN3283200E4544600;4544650;3283250;789;7;NA
CRS3035RES100mN3283200E4544800;4544850;3283250;863;24;NA
CRS3035RES100mN3283200E4544900;4544950;3283250;709;10;NA
CRS3035RES100mN3283200E4545000;4545050;3283250;823;12;NA
CRS3035RES100mN3283200E4545100;4545150;3283250;901;4;NA
CRS3035RES100mN3283200E4545300;4545350;3283250;704;10;NA
CRS3035RES100mN3283200E4545500;4545550;3283250;675;4;NA
CRS3035RES100mN3283200E4545600;4545650;3283250;822;14;NA
CRS3035RES100mN3283200E4545700;4545750;3283250;519;3;NA
CRS3035RES100mN3283200E4546100;4546150;3283250;614;3;NA
CRS3035RES100mN3283200E4546300;4546350;3283250;425;3;KLAMMERN
CRS3035RES100mN3283200E4546400;4546450;3283250;911;12;NA
CRS3035RES100mN3283200E4546900;4546950;3283250;685;7;NA
CRS3035RES100mN3283200E4547000;4547050;3283250;527;11;NA
CRS3035RES100mN3283200E4547100;4547150;3283250;535;28;NA
CRS3035RES100mN3283200E4547300;4547350;3283250;970;6;NA
CRS3035RES100mN3283200E4547500;4547550;3283250;748;3;NA
CRS3035RES100mN3283200E4552300;4552350;3283250;661;23;NA
CRS3035RES100mN3283200E4552400;4552450;3283250;768;22;NA
CRS3035RES100mN3283200E4552500;4552550;3283250;753;42;NA
CRS3035RES100mN3283200E4552600;4552650;3283250;768;65;NA
CRS3035RES100mN3283200E4552700;4552750;3283250;638;12;NA
CRS3035RES100mN3283200E4552800;4552850;3283250;664;30;NA
CRS3035RES100mN3283200E4553500;4553550;3283250;572;5;NA
CRS3035RES100mN3283200E4553600;4553650;3283250;1367;3;NA
CRS3035RES100mN3283200E4555700;4555750;3283250;864;4;NA
CRS3035RES100mN3283200E4556000;4556050;3283250;666;4;NA
CRS3035RES100mN3283200E4556300;4556350;3283250;336;3;KLAMMERN
CRS3035RES100mN3283200E4556600;4556650;3283250;839;10;NA
CRS3035RES100mN3283200E4556700;4556750;3283250;765;3;NA
CRS3035RES100mN3283300E4538900;4538950;3283350;938;6;NA
CRS3035RES100mN3283300E4539100;4539150;3283350;738;6;NA
CRS3035RES100mN3283300E4539200;4539250;3283350;1401;4;NA
CRS3035RES100mN3283300E4539500;4539550;3283350;906;3;NA
CRS3035RES100mN3283300E4539600;4539650;3283350;1083;4;NA
CRS3035RES100mN3283300E4540100;4540150;3283350;1211;3;NA
CRS3035RES100mN3283300E4540200;4540250;3283350;884;3;NA
CRS3035RES100mN3283300E4540300;4540350;3283350;886;10;NA
CRS3035RES100mN3283300E4540400;4540450;3283350;678;4;NA
CRS3035RES100mN3283300E4540500;4540550;3283350;789;9;NA
CRS3035RES100mN3283300E4540600;4540650;3283350;1002;13;NA
CRS3035RES100mN3283300E4544000;4544050;3283350;714;3;NA
CRS3035RES100mN3283300E4544100;4544150;3283350;943;4;NA
CRS3035RES100mN3283300E4544300;4544350;3283350;972;4;NA
CRS3035RES100mN3283300E4544400;4544450;3283350;625;4;NA
CRS3035RES100mN3283300E4544800;4544850;3283350;831;12;NA
CRS3035RES100mN3283300E4545100;4545150;3283350;699;26;NA
CRS3035RES100mN3283300E4545200;4545250;3283350;582;3;NA
CRS3035RES100mN3283300E4545500;4545550;3283350;910;3;NA
CRS3035RES100mN3283300E4546300;4546350;3283350;877;3;NA
CRS3035RES100mN3283300E4546400;4546450;3283350;642;3;NA
CRS3035RES100mN3283300E4546500;4546550;3283350;774;5;NA
